order_id,customer_id,order_purchase_timestamp,order_status
8563039e855156e48fccee4d611a3196,5f16605299d698660e0606f7eae2d2f9,2018-02-17 15:59:46,delivered
5e99f3c445038a0709b2aea8e34ed593,243ee97e01766bf68c3e30f0fe572490,2017-06-25 19:30:09,delivered
76c6e866289321a7c93b82b54852dc33,f54a9f0e6b351c431402b8461ea51999,2017-01-23 18:29:09,delivered
40c5e18f7d112b59b3e5113a59a905b3,67407057a7d5ee17d1cd09523f484d13,2018-06-11 10:25:52,delivered
5487a8ac1699754d975f853ce8bb9321,a51b373c427132a77b112ca10f502c4f,2018-03-29 14:29:44,delivered
5164933efe0cd14f31424b9badf81f19,d0e71d7a6dbca8ac513ac63d08a81fa0,2018-04-25 22:18:10,delivered
6a0a8bfbbe700284feb0845d95e0867f,68451b39b1314302c08c65a29f1140fc,2017-11-22 11:32:22,delivered
e1da8361c76cab67aa3588a1fbf1af54,dd854e24b40e3bc2b306946dee252015,2017-07-01 15:42:32,delivered
f346ad4ee8f630e5e4ddaf862a34e6dd,dd5095632e3953fc0947b8ab5176b0be,2018-08-05 13:09:48,delivered
434d158e96bdd6972ad6e6d73ddcfd22,2a1dfb647f32f4390e7b857c67458536,2018-06-01 12:23:13,delivered
f271576bed568e896f99eb710cd3a6f8,5dda11942d4f77bee3a46d71e442aec4,2018-01-07 21:44:54,delivered
f848643eec1d69395095eb3840d2051e,4fa1cd166fa598be6de80fa84eaade43,2018-03-15 08:52:40,delivered
210e60465099814a1d2c7635e4065153,fc849c5fbc7e2b0c7cfebc138886c693,2018-05-09 18:27:00,delivered
