order_id,customer_id,order_purchase_timestamp,order_status
order_0105,customer_0035,2018-01-25 02:30:00,delivered
order_0095,customer_0025,2018-01-23 00:30:00,processing
order_0066,customer_0066,2018-01-16 23:30:00,shipped
order_0104,customer_0034,2018-01-24 21:30:00,invoiced
order_0039,customer_0039,2018-01-11 08:30:00,processing
order_0194,customer_0054,2018-02-12 15:30:00,shipped
order_0019,customer_0019,2018-01-07 04:30:00,processing
order_0010,customer_0010,2018-01-05 07:30:00,shipped
order_0052,customer_0052,2018-01-14 01:30:00,invoiced
order_0115,customer_0045,2018-01-27 04:30:00,processing
order_0081,customer_0011,2018-01-20 02:30:00,delivered
order_0076,customer_0006,2018-01-19 01:30:00,invoiced
order_0184,customer_0044,2018-02-10 13:30:00,invoiced
order_0200,customer_0060,2018-02-13 21:30:00,invoiced
order_0163,customer_0023,2018-02-06 04:30:00,processing
order_0196,customer_0056,2018-02-13 01:30:00,invoiced
order_0198,customer_0058,2018-02-13 11:30:00,shipped
order_0124,customer_0054,2018-01-29 01:30:00,invoiced
