order_id,customer_id,order_purchase_timestamp,order_status
948097deef559c742e7ce321e5e58919,8644be24d48806bc3a88fd59fb47ceb1,2017-08-04 17:10:39,delivered
90349f264a3d6a2525a34598d09dda6b,d19f254a07da73a055409256e9bfe40a,2018-05-11 16:35:19,delivered
641fb0752bf5b5940c376b3a8bb9dc52,f5afca14dfa9dc64251cf2b45c54c363,2017-12-15 00:06:10,delivered
ee990334acb0ff9333b01afa465f3006,a8331c35b57d8fe09e8df1c06509de29,2018-02-28 17:00:28,delivered
c3cb4c7c4b963ab08b07a5dca5baf05d,38ccd077e65d89b8a720be73bfaa9c6f,2017-05-15 16:29:03,delivered
688052146432ef8253587b930b01a06d,81e08b08e5ed4472008030d70327c71f,2018-04-22 08:48:13,delivered
a4591c265e18cb1dcee52889e2d8acc3,503740e9ca751ccdda7ba28e9ab8f608,2017-07-09 21:57:05,delivered
780fe22baa36991bdbb1559f5b549596,e1862648f338ecaf4242e8e2b59126ca,2017-04-22 19:26:47,delivered
1c35ac660d7ef6691b25d20df3d6eccb,68c85132eb3b96fbe6cbddc09a568d24,2017-06-27 23:11:57,delivered
,fc849c5fbc7e2b0c7cfebc138886c693,2018-05-09 18:27:00,delivered
