order_id,shipping_limit_date,seller_id,freight_value
e481f51cbdc54678b7cc49136f2d6af7,2017-10-06 11:07:15,3504c0cb71d7fa48d967e0e4c94d59d9,8.72
a4591c265e18cb1dcee52889e2d8acc3,2017-07-13 22:10:13,8581055ce74af1daba164fdbd55a40de,27.36
orphan-3683,2017-05-22 13:22:11,16090f2ca825584b5a147ab24aa30c86,15.17
dcb36b511fcac050b97cd5c05de84dc3,2018-06-18 18:59:02,89a51f50b8095ea78d5768f34c13a76f,14.05
203096f03d82e0dffbc41ebc2e2bcfb7,2017-09-25 04:04:09,633ecdf879b94b5337cca303328e4a25,8.96
5acce57f8d9dfd55fa48e212a641a69d,2017-08-08 02:56:02,85d9eb9ddc5d00ca9336a2219c97bb13,15.10
68873cf91053cd11e6b49a766db5af1a,2017-12-07 02:51:18,a673821011d0cec28146ea42f5ab767f,11.76
a6cd683d4bd3b9b1f0aa37b27f8116d3,2017-02-03 23:45:53,5c243662ce92d84573bfaff24c3e3700,20.00
0c6b011f8a4f87010c23995f5807d152,2018-08-22 18:35:26,6560211a19b47992c3666cc44a7e94c0,23.02
89165e6d4c28047da0adf13ac8b3e1b3,2018-07-24 13:50:14,c70c1b0d8ca86052f45a432a38b73958,8.03
c3cb4c7c4b963ab08b07a5dca5baf05d,2017-05-22 03:35:16,aba1721a889e04decc910aa13b768ef4,15.58
1370fae9b19ee5e01a2d609eb18b7c8a,2017-11-21 13:55:31,8581055ce74af1daba164fdbd55a40de,28.20
3f849648ffbabb0562c7668f212e3e88,2018-05-23 08:31:19,a673821011d0cec28146ea42f5ab767f,99999.99
