order_id,shipping_limit_date,seller_id,freight_value
82566a660a982b15fb86e904c8d32918,2018-06-18 03:13:12,094ced053e257ae8cae57205592d6712,18.23
f3e7c359154d965827355f39d6b1fdac,2018-08-14 03:24:51,55c26bcb609f480eb7868594245febb5,14.21
fbf9ac61453ac646ce8ad9783d7d0af6,2018-02-28 02:30:44,c0563dd588b775f2e37747ef6ad6c92c,15.53
f70a0aff17df5a6cdd9a7196128bd354,2017-08-17 02:45:24,5dceca129747e92ff8ef7a997dc4f8ca,34.19
948097deef559c742e7ce321e5e58919,2017-08-10 17:25:11,a3a38f4affed601eb87a97788c949667,25.77
e425680f760cbc130be3e53a9773c584,2017-09-08 08:30:17,1025f0e2d44d7041d6cf58b6550e0bfa,11.85
ee0c5c649e17808bc4a363d3a80ebf85,2018-02-05 08:13:43,bc47d5d1490df2b36add65d733eafaba,14.10
5164933efe0cd14f31424b9badf81f19,2018-05-02 22:30:48,da8622b14eb17ae2831f4ac5b9dab84a,12.00
abc5ec9ecaec740b498a37f19c29a8c0,2017-05-04 22:55:09,bacb1f0ed56ad24198f5810d2b3fe9a5,21.16
c3cb4c7c4b963ab08b07a5dca5baf05d,2017-05-22 03:35:16,aba1721a889e04decc910aa13b768ef4,15.58
e69e2290db6b2d3b7593a40112e1a82a,2018-06-11 03:15:28,0d33a55da925bbf1ff02af5f6059fc7f,25.34
3f849648ffbabb0562c7668f212e3e88,2018-05-23 08:31:19,a673821011d0cec28146ea42f5ab767f,16.46
6fa204b6cf6dcfe6c9adca7dc53aa32a,2017-08-09 03:04:48,3d871de0142ce09b7081e2b9d1733cb1,13.01
