order_id,customer_id,order_purchase_timestamp,order_status
33a3edb84b9df4cb49546859b990ac6d,35ec6c1ca9e5844c5ca94214cce16dca,2018-02-21 17:15:49,delivered
47770eb9100c2d0c44946d9cf07ec65d,41ce2a54c0b03bf3443c3d931a367089,2018-08-08 08:38:49,delivered
04a59fe46fc5aa341da5378c195ed53c,2d8748fb35d51c2fd273ee67fff78b7a,2017-11-26 09:32:06,delivered
a7cd6af6e0519313887b3c3a120f20ca,a559b10d4f093640a0ed4693ce16ed02,2018-04-26 11:59:05,delivered
4b3a605942f29d490cb74bd6ace6b9f0,e8a332c3433fbd37920ec89fc295d075,2017-09-29 09:32:17,delivered
5164933efe0cd14f31424b9badf81f19,d0e71d7a6dbca8ac513ac63d08a81fa0,2018-04-25 22:18:10,delivered
ee64d42b8cf066f35eac1cf57de1aa85,caded193e8e47b8362864762a83db3c5,2018-06-04 16:44:48,shipped
35660aec0cc42b6257e24281ee0e6255,b53cc3c992caaa45ec73cfdde4d839b5,2017-03-30 14:46:00,delivered
780fe22baa36991bdbb1559f5b549596,e1862648f338ecaf4242e8e2b59126ca,2017-04-22 19:26:47,delivered
4b87488fb6269f8321508923b95da4d6,e42998ccffc48dc87bf70b37e2d61f33,2018-06-08 12:19:58,delivered
f3e7c359154d965827355f39d6b1fdac,62b423aab58096ca514ba6aa06be2f98,2018-08-09 11:44:40,delivered
