order_id,shipping_limit_date,seller_id,freight_value
5acce57f8d9dfd55fa48e212a641a69d,2017-08-08 02:56:02,85d9eb9ddc5d00ca9336a2219c97bb13,15.10
5820a1100976432c7968a52da59e9364,2018-07-31 11:44:19,f52c2422904463fdd7741f99045fecb6,18.34
40c5e18f7d112b59b3e5113a59a905b3,2018-06-15 10:58:32,ef0ace09169ac090589d85746e3e036f,8.78
66e4624ae69e7dc89bd50222b59f581f,2018-03-15 15:30:45,db4350fd57ae30082dec7acbaacc17f9,22.85
2edfd6d1f0b4cd0db4bf37b1b224d855,2017-06-21 03:05:45,80e6699fe29150b372a0c8a1ebf7dcc8,28.15
0e782c3705510e717d28907746cbda82,2018-05-07 08:52:58,562fc2f2c2863ab7e79a9e4388a58a14,7.39
6a0a8bfbbe700284feb0845d95e0867f,2017-11-28 11:46:50,4a3ca9315b744ce9f8e9374361493884,17.84
15bed8e2fec7fdbadb186b57c46c92f2,2017-09-20 14:30:09,fa74b2f3287d296e9fbd2cc80f2d1cf1,12.38
6942b8da583c2f9957e990d028607019,2018-01-18 02:32:30,cc419e0650a3c5ba77189a1882b7556a,15.13
cefa8ee1540139ac77fa0c1b4ff1f04b,2018-07-04 13:10:15,cbd996ad3c1b7dc71fd0e5f5df9087e2,19.66
265f4e28ef8cf69f8445e2951bbe7343,2017-03-15 00:33:11,e26901d5ab434ce92fd9b5c256820a4e,24.84
780fe22baa36991bdbb1559f5b549596,2017-04-27 19:41:06,ef506c96320abeedfb894c34db06f478,14.52
75351e48296ef42211a0b80c427aae57,2017-03-28 16:25:43,ca3bd7cd9f149df75950150d010fe4a2,10.79
