order_id,customer_id,order_purchase_timestamp,order_status
6abaad69b8b349c3a529b4b91ce18e46,f5618502bee8eafdee72fb6955e2ebdf,2018-02-15 10:33:30,delivered
0a4a2fccb27bd83a892fa503987a595b,6772a0a230a2667d16c3620f000e1348,2017-04-20 20:42:44,delivered
5487a8ac1699754d975f853ce8bb9321,a51b373c427132a77b112ca10f502c4f,2018-03-29 14:29:44,delivered
c75acba615d2db29345327974641467d,2b47ff70d422cc3ada976dea40f48782,2018-07-06 23:36:15,delivered
432aaf21d85167c2c86ec9448c4e42cc,3df704f53d3f1d4818840b34ec672a9f,2018-03-01 14:14:28,delivered
5164933efe0cd14f31424b9badf81f19,d0e71d7a6dbca8ac513ac63d08a81fa0,2018-04-25 22:18:10,delivered
e481f51cbdc54678b7cc49136f2d6af7,9ef432eb6251297304e76186b10a928d,2017-10-02 10:56:33,delivered
23f553848a03aaab35bb3f9f87725125,c622b892a190735ef81c0087973fa16d,2018-06-05 09:10:34,delivered
ce9feeba53c652dd6569cca62e2bb287,f7398fc942c8fa80e5419ae52e49f7fb,2018-04-15 19:42:06,delivered
6b860b35691d486e45dc98e3514ec5f6,fee181bf648906d1c57f84f216976286,2017-12-08 09:42:43,delivered
a7cd6af6e0519313887b3c3a120f20ca,a559b10d4f093640a0ed4693ce16ed02,2018-04-26 11:59:05,delivered
6514b8ad8028c9f2cc2374ded245783f,9bdf08b4b3b52b5526ff42d37d47f222,2017-05-16 13:10:30,delivered
2ce1ad82022c1ba30c2079502ac725aa,7f2178c5d771e17f507d3c1637339298,2017-08-09 20:19:05,delivered
