order_id,shipping_limit_date,seller_id,freight_value
f848643eec1d69395095eb3840d2051e,2018-03-23 09:09:31,cc419e0650a3c5ba77189a1882b7556a,8.91
dd78f560c270f1909639c11b925620ea,2018-03-16 02:30:56,d3f39f05462b79a4562d35893a28f159,12.79
b276e4f8c0fb86bd82fce576f21713e0,2018-08-02 23:45:15,fe2032dab1a61af8794248c8196565c9,9.41
8563039e855156e48fccee4d611a3196,2018-02-22 15:15:34,955fee9216a65b617aa5c0531780ce60,28.95
434d158e96bdd6972ad6e6d73ddcfd22,2018-06-13 03:35:15,a5cba26a62b8b4d0145b68b841e62e7f,63.17
5820a1100976432c7968a52da59e9364,2018-07-31 11:44:19,f52c2422904463fdd7741f99045fecb6,18.34
10c320f977c6a18f91b2d14be13128c6,2017-05-16 21:02:45,3b15288545f8928d3e65a8f949a28291,21.27
9defaf92cff22420e4e8ef7784815a55,2018-05-23 13:30:30,a6fe7de3d16f6149ffe280349a8535a0,12.79
8eeda294fab8a5ed70259afb59a10ff8,2018-02-19 01:35:40,00fc707aaaad2d31347cf883cd2dfe10,12.70
62a12e4d2a742b2491d7c00d2d79bf52,2017-12-01 19:39:02,b6e1504972665f739dec4facb9943775,17.73
6fa204b6cf6dcfe6c9adca7dc53aa32a,2017-08-09 03:04:48,3d871de0142ce09b7081e2b9d1733cb1,13.01
