order_id,shipping_limit_date,seller_id,freight_value
0dad6beca7ed0e352668498c29089900,2017-12-07 14:17:20,e5e33c0d8e7e002f398f5dc4cbbb338f,12.19
116f0b09343b49556bbad5f35bee0cdf,2018-01-02 23:50:22,ea8482cd71df3c1969d7b9473ff13abc,15.10
14e6e050a57912543937e93051cc7b2c,2018-06-28 19:20:23,82cb9f452fe8334df74b22d37824b431,19.53
1e7aff52cdbb2451ace09d0f848c3699,2017-05-25 19:05:17,a1043bafd471dff536d0c462352beb48,34.20
47aa4816b27ba60ec948cd019cc1afc1,2018-06-29 03:31:40,33cbbec1e7e1044aaf11d152172c776f,18.47
6245ae0abd9de1ae647b5da78c0ea69b,2017-09-15 08:10:08,aae3bfea055532c57fb453ed3ec80b30,11.94
634e8f4c0f6744a626f77f39770ac6aa,2017-08-15 18:45:18,744dac408745240a2c2528fb1b6028f3,15.28
663830a477534735bbdec9de01113fa2,2018-07-26 12:30:53,128639473a139ac0f3e5f5ade55873a5,13.51
66d03fb3c4b0f80b5db04ef9c260336d,2018-02-12 21:29:40,95f83f51203c626648c875dd41874c7f,26.11
6ebaec694d7025e2ad4a05dba887c032,2017-05-24 14:05:17,001cca7ae9ae17fb1caed9dfb1094831,14.72
949d5b44dbf5de918fe9c16f97b45f8a,2017-11-23 19:45:59,66922902710d126a0e7d26b0e3805106,27.20
974c1993ab8024d3ed16229183c2308d,2017-02-24 11:45:39,f84a00e60c73a49e7e851c9bdca3a5bb,14.66
a685d016c8a26f71a0bb67821070e398,2017-03-17 18:14:36,391fc6631aebcf3004804e51b40bcf1e,89.90
acce194856392f074dbf9dada14d8d82,2018-06-13 00:35:10,977f9f63dd360c2a32ece2f93ad6d306,48.64
ce9feeba53c652dd6569cca62e2bb287,2018-04-19 19:55:20,d91fb3b7d041e83b64a00a3edfb37e4f,11.86
dcb36b511fcac050b97cd5c05de84dc3,2018-06-18 18:59:02,89a51f50b8095ea78d5768f34c13a76f,14.05
f2fa3795760c35b8c05fa8e2f09d5143,2018-04-09 05:10:21,da8622b14eb17ae2831f4ac5b9dab84a,8.41
fa516182d28f96f5f5c651026b0749ee,2018-04-19 13:30:02,fcdd820084f17e9982427971e4e9d47f,19.41
