order_id,shipping_limit_date,seller_id,freight_value
47770eb9100c2d0c44946d9cf07ec65d,2018-08-13 08:55:23,4869f7a5dfa277a7dca6462dcf3b52b2,19.22
f3e7c359154d965827355f39d6b1fdac,2018-08-14 03:24:51,55c26bcb609f480eb7868594245febb5,14.21
ee64d42b8cf066f35eac1cf57de1aa85,2018-06-13 04:30:33,e9779976487b77c6d4ac45f75ec7afe9,7.87
4b3a605942f29d490cb74bd6ace6b9f0,2017-10-05 09:44:12,d98eec89afa3380e14463da2aabaea72,8.11
35660aec0cc42b6257e24281ee0e6255,2017-04-12 14:55:17,7c67e1448b00f6e969d365cea6b010ab,25.40
5164933efe0cd14f31424b9badf81f19,2018-05-02 22:30:48,da8622b14eb17ae2831f4ac5b9dab84a,12.00
4b87488fb6269f8321508923b95da4d6,2018-06-15 12:30:36,57df9869a600bd6b7c405f2a862eccfb,13.47
33a3edb84b9df4cb49546859b990ac6d,2018-02-28 16:10:41,1f50f920176fa81dab994f9023523100,17.60
04a59fe46fc5aa341da5378c195ed53c,2017-12-04 09:31:11,855668e0971d4dfd7bef1b6a4133b41b,15.18
a7cd6af6e0519313887b3c3a120f20ca,2018-05-03 12:11:18,42b729f859728f5079499127a9c2ef37,7.39
780fe22baa36991bdbb1559f5b549596,2017-04-27 19:41:06,ef506c96320abeedfb894c34db06f478,14.52
