order_id,shipping_limit_date,seller_id,freight_value
432aaf21d85167c2c86ec9448c4e42cc,2018-03-07 15:10:47,0bae85eb84b9fb3bd773911e89288d54,16.11
138849fd84dff2fb4ca70a0a34c4aa1c,2018-02-08 02:53:07,6860153b69cc696d5dcfe1cdaaafcf62,13.37
b52cc4919de82b4d696a4380d10804a3,2018-06-19 02:30:26,6860153b69cc696d5dcfe1cdaaafcf62,12.03
fdf128b3630c21adc9ca4fb8a51b68ec,2018-07-18 14:31:10,16090f2ca825584b5a147ab24aa30c86,18.30
fa516182d28f96f5f5c651026b0749ee,2018-04-19 13:30:02,fcdd820084f17e9982427971e4e9d47f,19.41
6abaad69b8b349c3a529b4b91ce18e46,2018-02-21 09:47:59,537eb890efff034a88679788b647c564,14.10
bfe42c22ecbf90bc9f35cf591270b6a7,2018-01-31 22:16:18,e5a3438891c0bfdb9394643f95273d8e,15.10
af5b0604e113e1526593d505a26ef39d,2017-10-04 12:26:02,813348c996469b40f2e028d5429d3495,8.72
3923e3ade70348985bd2ca389905cf19,2018-03-15 02:30:36,d23019c84ffae2d5ef2270367b8605fc,18.25
a7cd6af6e0519313887b3c3a120f20ca,2018-05-03 12:11:18,42b729f859728f5079499127a9c2ef37,7.39
75351e48296ef42211a0b80c427aae57,2017-03-28 16:25:43,ca3bd7cd9f149df75950150d010fe4a2,10.79
64a2b20e6611bf80d933549f4c45ad84,2017-12-28 02:11:52,ea8482cd71df3c1969d7b9473ff13abc,15.79
b6b3633f97c686d8e188ac6fa29ff20d,2018-08-06 13:04:20,240b9776d844d37535668549a396af32,19.85
6fa204b6cf6dcfe6c9adca7dc53aa32a,2017-08-09 03:04:48,3d871de0142ce09b7081e2b9d1733cb1,13.01
