order_id,shipping_limit_date,seller_id,freight_value
a4591c265e18cb1dcee52889e2d8acc3,2017-07-13 22:10:13,8581055ce74af1daba164fdbd55a40de,27.36
e69bfb5eb88e0ed6a785585b27e16dbf,2017-08-11 12:05:32,7c67e1448b00f6e969d365cea6b010ab,19.77
60550084e6b4c0cb89a87df1f3e5ebd9,2018-03-01 02:10:52,f27e33c6d29b5138fa9967bcd445b6d5,26.89
1e7aff52cdbb2451ace09d0f848c3699,2017-05-25 19:05:17,a1043bafd471dff536d0c462352beb48,34.20
b52cc4919de82b4d696a4380d10804a3,2018-06-19 02:30:26,6860153b69cc696d5dcfe1cdaaafcf62,12.03
3923e3ade70348985bd2ca389905cf19,2018-03-15 02:30:36,d23019c84ffae2d5ef2270367b8605fc,18.25
89165e6d4c28047da0adf13ac8b3e1b3,2018-07-24 13:50:14,c70c1b0d8ca86052f45a432a38b73958,8.03
1d067305b599c1e0dceb3864056ea527,2018-02-22 12:15:38,1a3df491d1c4f1589fc2b934ada68bf2,21.53
b2bd1f09c1b8a4a36940f6f6e49d5dec,2018-02-08 16:31:38,b33e7c55446eabf8fe1a42d037ac7d6d,16.14
a7cd6af6e0519313887b3c3a120f20ca,2018-05-03 12:11:18,42b729f859728f5079499127a9c2ef37,7.39
775130c792f4c6460c63162e994a1114,2017-12-15 18:04:01,6bbcb8924baf70b7fe2fe2097e8cd407,15.67
43d88b0e949865904334dd5b3ca63f50,2018-03-26 17:15:42,cc419e0650a3c5ba77189a1882b7556a,8.29
6d7de866a140b19d09e825b2a4e944c7,2018-04-22 22:10:15,955fee9216a65b617aa5c0531780ce60,0.00
7c18eddfcd24680d80a502346221614e,2018-07-17 16:04:02,09f952a5f58d2285b0372551ae8f9b01,18.95
