order_id,customer_id,order_purchase_timestamp,order_status
f271576bed568e896f99eb710cd3a6f8,5dda11942d4f77bee3a46d71e442aec4,2018-01-07 21:44:54,delivered
b2bd1f09c1b8a4a36940f6f6e49d5dec,8ed14e450a6268ec13f325e7c2eafeed,2018-02-02 16:15:41,delivered
ee64d42b8cf066f35eac1cf57de1aa85,caded193e8e47b8362864762a83db3c5,2018-06-04 16:44:48,shipped
a6cd683d4bd3b9b1f0aa37b27f8116d3,48f239e15744ed5e7ffbafc6bb6e882b,2017-01-28 23:45:53,delivered
5e99f3c445038a0709b2aea8e34ed593,243ee97e01766bf68c3e30f0fe572490,2017-06-25 19:30:09,delivered
86b37610c0e86e94afe3d5ba4b73fa14,86ff82570097f39b2193254f540e4a69,2017-11-17 21:14:42,delivered
780fe22baa36991bdbb1559f5b549596,e1862648f338ecaf4242e8e2b59126ca,2017-04-22 19:26:47,delivered
abc5ec9ecaec740b498a37f19c29a8c0,85aa7dc7ea24c96b5ac7864f13922495,2017-04-30 22:43:56,delivered
a7cd6af6e0519313887b3c3a120f20ca,a559b10d4f093640a0ed4693ce16ed02,2018-04-26 11:59:05,delivered
7206b86ea789983f7a273ea7fa0bc2a8,3391c4bc11a817e7973e498b0b023158,2018-03-26 17:12:18,delivered
6abaad69b8b349c3a529b4b91ce18e46,f5618502bee8eafdee72fb6955e2ebdf,2018-02-15 10:33:30,delivered
e425680f760cbc130be3e53a9773c584,f178c1827f67a8467b0385b7378d951a,2017-08-31 08:15:24,delivered
43d88b0e949865904334dd5b3ca63f50,aa601b3c45980c0918042d5ca7a25054,2018-03-15 16:59:11,delivered
