order_id,shipping_limit_date,seller_id,freight_value
a4591c265e18cb1dcee52889e2d8acc3,2017-07-13 22:10:13,8581055ce74af1daba164fdbd55a40de,27.36
,2017-08-08 02:56:02,85d9eb9ddc5d00ca9336a2219c97bb13,15.10
68873cf91053cd11e6b49a766db5af1a,2017-12-07 02:51:18,a673821011d0cec28146ea42f5ab767f,11.76
bd4bd0194d6d29f83b8557d4b89b572a,2018-08-02 03:50:24,ea8482cd71df3c1969d7b9473ff13abc,12.84
e3447938231fb6ba2fee0231b51eca59,2018-08-28 11:15:29,955fee9216a65b617aa5c0531780ce60,12.14
4b87488fb6269f8321508923b95da4d6,2018-06-15 12:30:36,57df9869a600bd6b7c405f2a862eccfb,13.47
265f4e28ef8cf69f8445e2951bbe7343,2017-03-15 00:33:11,e26901d5ab434ce92fd9b5c256820a4e,24.84
36530871a5e80138db53bcfd8a104d90,2017-05-17 11:45:14,f8db351d8c4c4c22c6835c19a46f01b0,26.89
36ebb4199031e72a1fa964549b88c377,2018-04-10 08:50:15,1d8dbc4f32378d715c717c1c1fc57bae,23.35
ee990334acb0ff9333b01afa465f3006,2018-03-08 02:10:55,e59aa562b9f8076dd550fcddf0e73491,35.32
ba4ddff2b9082f079de9a84d7a5605fd,2018-01-24 09:38:30,a416b6a846a11724393025641d4edd5e,13.08
