order_id,customer_id,order_purchase_timestamp,order_status
4b87488fb6269f8321508923b95da4d6,e42998ccffc48dc87bf70b37e2d61f33,2018-06-08 12:19:58,delivered
a4591c265e18cb1dcee52889e2d8acc3,503740e9ca751ccdda7ba28e9ab8f608,2017-07-09 21:57:05,delivered
ba4ddff2b9082f079de9a84d7a5605fd,fbfba770bf13f470f63d1854a765a2d3,2018-01-18 09:30:54,delivered
36ebb4199031e72a1fa964549b88c377,eecf2b94cdbe9ef6245fabb5e091c987,2026/99/99 88:61:00,delivered
265f4e28ef8cf69f8445e2951bbe7343,c572fd6cdd98e87ea2bc433b6da21078,2017-03-06 00:14:28,delivered
bd4bd0194d6d29f83b8557d4b89b572a,636e15840ab051faa13d3f781b6e4233,2018-07-28 16:52:55,delivered
68873cf91053cd11e6b49a766db5af1a,4632eb5a8f175f6fe020520ae0c678f3,2017-11-30 22:02:15,delivered
5acce57f8d9dfd55fa48e212a641a69d,295ae9b35379e077273387ff64354b6f,2017-07-31 21:37:10,delivered
e3447938231fb6ba2fee0231b51eca59,2c3642e1392097fb4af76a76fec16a46,2018-08-26 11:04:26,delivered
ee990334acb0ff9333b01afa465f3006,a8331c35b57d8fe09e8df1c06509de29,2018-02-28 17:00:28,delivered
36530871a5e80138db53bcfd8a104d90,4dafe3c841d2d6cc8a8b6d25b35704b9,2017-05-09 11:48:37,shipped
