order_id,customer_id,order_purchase_timestamp,order_status
order_0071,customer_0001,2018-01-18 00:30:00,processing
order_0021,customer_0021,2018-01-07 14:30:00,delivered
order_0116,customer_0046,2018-01-27 09:30:00,invoiced
order_0020,customer_0020,2018-01-07 09:30:00,invoiced
order_0069,customer_0069,2018-01-17 14:30:00,delivered
order_0098,customer_0028,2018-01-23 15:30:00,shipped
order_0059,customer_0059,2018-01-15 12:30:00,processing
order_0139,customer_0069,2018-02-01 04:30:00,processing
order_0173,customer_0033,2018-02-08 06:30:00,delivered
order_0183,customer_0043,2018-02-10 08:30:00,processing
order_0086,customer_0016,2018-01-21 03:30:00,shipped
order_0068,customer_0068,2018-01-17 09:30:00,invoiced
order_0054,customer_0054,2018-01-14 11:30:00,shipped
order_0101,customer_0031,2018-01-24 06:30:00,delivered
order_0129,customer_0059,2018-01-30 02:30:00,delivered
order_0155,customer_0015,2018-02-04 12:30:00,processing
order_0044,customer_0044,2018-01-12 09:30:00,invoiced
order_0089,customer_0019,2018-01-21 18:30:00,delivered
